ta_name,year_period,unit,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23,cluster_24,cluster_25,cluster_26,cluster_27,cluster_28,cluster_29,cluster_30,cluster_31,cluster_32,cluster_33,cluster_34,cluster_35,cluster_36,cluster_37,cluster_38,cluster_39,cluster_40,cluster_41,cluster_42,cluster_43,cluster_44,cluster_45,cluster_46,cluster_47,cluster_48,cluster_49,cluster_50,cluster_51,cluster_52,cluster_53,cluster_54,cluster_55,cluster_56,cluster_57,cluster_58,cluster_59,cluster_60,cluster_61,cluster_62,cluster_63,cluster_64,cluster_65,cluster_66,cluster_67,cluster_68,cluster_69,cluster_70,cluster_71,cluster_72,cluster_73,cluster_74,cluster_75,cluster_76,cluster_77,cluster_78,cluster_79,cluster_80,cluster_81,cluster_82,cluster_83,cluster_84,cluster_85,cluster_86,cluster_87,cluster_88,cluster_89,cluster_90,cluster_91,cluster_92,cluster_93,cluster_94,cluster_95,cluster_96,cluster_97,cluster_98,cluster_99
Ashburton District,2020-2021,hectares,4340.518606929765,59.88991059570313,2.7035734861366425,757.3798901855467,3.6092930175781253,416.80385452952663,788.7125010793889,56.308160156250004,1564.6069454101564,0,42.54048549804688,0.720301025390625,101.74626264648438,0,48.406064697265634,151.41945039062503,1752.7711484499462,125.3617533691406,2.165281640625,4.331322021484375,62.5532464028033,31.713255078125,2.6818746963082107,331.10542929687466,7.93849111328125,9889.219651332725,2.1813380859375,160.83292690429687,0,180.29891928710936,1.4518908203125,0,18.053614062500003,62.01570126953125,13.688448242187501,279.25855862266394,0,11.585443212890624,1463.1563452399284,510.87760373123456,46.962271875,35.24960053710938,394.4339660644531,19.537729833984375,97.3455251953125,143.64529045496323,0.7214361328125,402.4770716959635,2865.516505602788,80.78580781250001,3013.1070194481467,1380.2114388465075,0,0,123.99426777343751,12.26746630859375,147.8039340332031,33.91768862304687,1191.754722587508,215.55770166015628,493.6094248046875,0,0,1.444571630859375,170.33496235351566,226.83641049804686,2.1669584960937502,1.4415876953125,2.8856558105468753,2.894256787109375,28.137178466796872,521.3667005859375,274.43640924402575,1630.179469288067,111.22772377929687,1654.4188714355464,88.02092290039062,3.61212685546875,453.23556939912686,15.857245605468751,1059.945947761374,23.08304853515625,20.2045958984375,31.05044462890625,33.17751943359375,29.536230078125005,4.332683056640625,5.778345019531249,203.29749896829045,1695.6184923627068,5680.702140365539,2122.31189742896,5353.116271775049,0,1.44757080078125,3046.78770190085,0,2429.558767627144,1074.8934500488278,195.52753203124993
Timaru District,2020-2021,hectares,420.6592585273055,15.788321533203126,15.987203320503985,2175.8670068231077,6.456899023437501,53.77183120117187,193.63445872127758,13.605682568359374,393.5667137879136,0.722974853515625,48.031744189453136,0,443.4998760948991,0,377.1295454101565,107.34575223958332,481.9995652805224,30.78131298828125,0,0,20.823285302734373,63.60249755859378,0.717260595703125,303.00913145833334,22.16700712890625,3088.321814638479,14.296409423828125,8.641493896484375,0,121.03585716050088,3.6163680664062494,0,12.199196142578126,3.581830126953125,5.02033505859375,52.7451576049326,2.87092626953125,26.67687939453125,646.8019228456262,297.5558111984912,70.28880429687499,20.013308398437502,162.82276182138477,65.24690813208485,26.54575576171875,23.90437457490809,5.72076826171875,258.9529457031249,3424.4323554618563,25.030790319010418,2005.1312722081798,3336.7874313880598,0,5.7140673828125,18.61888505859375,6.45937587890625,40.004139889705876,52.240937109375,392.3257545886949,206.45578530273437,356.8246740303309,0,0,0,49.49951196289062,13.601148974609377,10.056621728515626,5.016160546875,2.86470078125,3.589017919921875,37.95977348632812,204.39357962890625,70.29620361328124,1357.6552042298558,183.46136059570307,502.80347986423885,44.38924111328126,0,85.90642626953124,5.72585693359375,373.97695235370696,1.432199951171875,2.863880078125,30.10464296875,10.74165517578125,3.5904813476562496,0.717260595703125,0,242.77772176259955,967.7587203467755,2226.6316246838596,600.2977179497931,967.6666569173184,0,3.579978076171875,785.4319746486289,0,228.60441199027267,425.19076662051924,91.80856245117188
Mackenzie District,2020-2021,hectares,70.37223862304688,12.91675166015625,5.757629833984375,1826.8475383237578,0,17.216521044921876,121.99385686121322,79.23623891601565,435.77079158547787,0.71674345703125,270.0965351562498,12.218566699218748,321.0511892112819,1.43848466796875,1142.6549264818882,103.38444199218752,603.2822412333409,19.380238330078125,0,2.159519970703125,45.267383886718754,5.02227529296875,4.315904638671875,917.8013317382813,0.7156,1506.321040131739,7.925816455078124,70.42247504882813,0,326.1868158547793,6.455672509765624,0,40.25298237304687,2.8679760253906252,16.547276708984377,28.745246630859377,23.65623798828125,14.357839892578125,526.0139537595742,19.93985631050858,99.9187716308594,5.736767285156249,213.49538864851408,28.028689426317406,13.612714306640623,7.9200645996093755,0,415.24993327971805,2621.4441343516405,7.87642216796875,1244.3548756081495,2364.3403740163526,0,0,59.63822001953123,16.502745458984375,43.81050625000002,47.34473999023439,173.42182192842364,225.38420964786306,909.1439673339845,2.153077880859375,0,32.24223608398436,26.523708642578125,157.46990366210943,48.783243505859375,7.1832631347656255,3.584902734375,19.383151318359374,53.117888964843736,105.13300493566176,18.638302441406253,968.1339864589078,266.6408276683135,269.54437737974877,116.9284322265625,0,74.56669125976563,7.188521484375,106.92734723900888,0.717723486328125,17.214551464843748,25.8837716796875,2.8772287109374997,5.75462734375,11.497101220703126,0,1165.6985204511325,764.2882152274819,1043.7268592817477,473.24712324218757,560.9347527667358,0,6.456434033203125,888.2946348288143,0,145.78232119140623,668.1474992773439,170.97121787109376
Waimate District,2020-2021,hectares,220.0256915039062,39.830377197265626,1.422348779296875,5463.512030531941,14.934236425781249,43.39605087890626,239.33341406249994,42.72717900390625,349.497154664905,0,13.523634228515625,0,344.0330352050782,0,124.90192588675704,91.66654335937503,592.4450456879979,17.084881787109374,0,0.712558935546875,160.20591416015625,91.16237851562501,0,544.7679539062502,3.560675537109375,2847.9367359497537,0,24.895861328125,0,78.96434780273435,0,0,35.58381752929687,7.839848828125,4.276328369140625,36.02540663143382,0,9.26641318359375,928.6331939571845,105.38135708007812,39.85496162109375,18.487947900390626,178.46637822265626,69.6565694824219,34.10848505859375,9.953425390625,0.71160361328125,321.60165214843744,2268.759289635034,27.757134667968757,2110.1929429162838,5031.974091978398,0,2.8535731933593746,13.517098291015625,4.2741551757812495,35.211865856502754,14.934873339843751,581.9073217844286,157.40393870481003,860.0248722167967,0,0,0,39.846023095703124,14.224057617187501,0.70874033203125,0.71232021484375,3.55689189453125,12.819269873046874,26.369351953125,151.7446979492187,104.8376120345052,2393.3426514273133,119.40405901865043,409.62939101428464,101.08490768612133,0,76.15252490234376,3.5641597167968744,169.72987812710622,0,18.5087763671875,53.34231958007812,13.536635693359376,4.2658171875,1.41998779296875,4.263011328125,468.39556028837313,938.4447118324905,1796.172819968598,527.992043798828,610.0677694586778,2.84589306640625,1.42090224609375,546.1868420450365,0,215.0273950195313,377.12555645890785,69.05990219726563
Hurunui District,2020-2021,hectares,78.50091474609376,192.18991655273436,0.3091452228860294,304.3532626474418,43.90936171875,181.62427938495713,218.82528257525277,421.5734565917968,737.4863633789062,0.733881103515625,435.2265277483533,0.737486962890625,1265.2744173763017,0,1093.0485336914064,31.439180810546873,331.72549633789066,95.89159360351567,2.2014451171875002,2.92477060546875,32.131570253331795,7.353092919921875,29.393062304687504,240.8616018066406,0,2072.8047368652346,0,60.09555590820313,0.734980859375,150.39164667968748,5.13447880859375,4.4044652343749995,24.946162402343752,527.7883952207796,0,26.68392889073989,0,27.182556249999994,1012.6677591626458,2622.0154447614123,4.382152832031251,15.436748291015624,24.17746352539063,136.7467377022058,135.74244951880362,1.4635150390625,0,260.29937836914064,10243.099250407493,114.85594412434898,2939.5728325626155,26246.068940682228,0.729968408203125,0,6.05389136316636,13.180957958984377,5.857010693359375,66.66091025390625,115.83104853515621,38.886785058593745,705.75971953125,1.467394091796875,0.732474609375,16.1477669921875,85.67984633789061,199.8121639160156,4.403484472656249,0.735106396484375,0,1.46911337890625,8.079218115234376,462.20166930778953,5.126868505859375,475.68751562499995,161.23462343750003,576.4624843474267,44.634879931640626,1.4581416503906248,5.106853515625001,0,2577.322689772136,6.610519580078124,153.1860825683594,2.192058447265625,1.46897763671875,14.671824121093747,0.734583056640625,17.90700851045496,116.56864262695315,815.4502903829656,1490.7277307904415,1346.50142354722,447.09033224724254,0,7.3258404296875,1473.2461796739049,0,176.17820976562504,232.47674833984374,102.53268471679691
Waimakariri District,2020-2021,hectares,574.7822701401653,37.133188964843754,0,395.84315563419113,20.400011962890623,62.59154208984375,154.17169731445313,83.59423176719513,363.36220106387873,0,107.8156544175092,0.729503955078125,184.37682588216143,0,56.809725830078115,21.746041050666364,256.0049478751149,15.967737803117341,13.81943212890625,2.1781760253906253,13.093190176738664,0,2.9077179199218746,64.74915385742187,0,2330.236874235793,0,16.01506884765625,0,41.486181201171874,26.906675781249994,0,5.094087744140625,62.56943833007813,2.907061181640625,51.639001123046874,0,2.1836148925781247,329.07111090054383,1404.2495352556311,21.313045702933515,2.186916455078125,61.79613173828127,82.81093576842065,65.50829296874998,2.908545361328125,1.45547568359375,101.0026035414752,4499.846095967946,114.20536689453125,1128.833842118375,3918.164876068287,2.181645458984375,0,17.446384423828125,6.5386244140625,25.455390722656247,82.36283198242188,262.6646914299939,37.110130615234375,238.7361395996094,0,0,0,92.43174672851562,50.95680043945312,0.726391357421875,0,0.7273564453125,1.45767607421875,10.91034580078125,118.06067676623773,29.25057750229779,318.70320205078133,47.94168095818015,472.5096999132584,52.39062597656249,0,55.284863476562485,0,879.2152626738663,26.208577249540436,21.104042089843748,5.094555468749999,2.910877099609375,7.27185751953125,0.727218701171875,8.32225463962929,72.67776416015622,449.6281396248852,1176.7673072977943,587.1854691149663,566.5517029911534,0,0,810.8889517461317,0,181.93205347886027,148.49743876493565,42.90066333007813
Christchurch City,2020-2021,hectares,0,0.72589228515625,2.901496923828125,1167.0285615466066,0.72067607421875,1.450955712890625,70.63061879212621,55.98630346507353,89.77248603515626,0,59.268670703125,1.44823154296875,235.86488994140612,0,255.7039000976561,7.964826806640625,34.28723181008732,8.701841455078124,0.725403466796875,4.349926464843749,23.881335400390626,0,5.06558486328125,608.1832731516159,0,95.06941134899658,0,2.8946350585937504,0,36.10547158203125,18.832323681640624,0,2.894470947265625,0,16.203663379863666,16.510566667624083,0,31.833266552734372,266.71117423330276,10.626490010148592,34.02181298828125,0.72141474609375,59.299522452320765,2.8902337890625,1.4437064453125,0.721082958984375,1.4507962890625,79.45187712679991,64.80788601964613,0.72583916015625,176.80558314453123,233.3155714148667,0,0,33.59517236845129,0,10.145285595703125,4.34391044921875,34.78348237304687,10.858141943359374,409.4986730742571,3.6130993652343752,0,0,10.843583544921875,20.228403662109375,0,0,0,9.3938140625,11.557300244140624,32.90891474532782,0,88.96165991210937,23.910734912109376,35.55602932464,194.49839543562348,0,5.073035058593749,0,64.50213925781252,0,25.332118798828127,15.960885615808824,0,0,0.722430322265625,0,199.02987402401195,25.952788403416058,102.86458096162683,57.630280676508896,37.60073627929687,0,0,169.23330465150121,0,7.25132880859375,56.35948666992188,21.725567919921872
Selwyn District,2020-2021,hectares,1592.2733445571005,75.52819936523437,1.45106201171875,1497.6297870105698,49.341484814453125,229.6799623161765,653.4270870295267,171.8753667480469,1482.102697943474,0,110.24632294921874,4.031142736672794,381.4086845703124,0,504.85579994370426,115.05011874999997,978.2775564453127,147.82749545668662,29.01951630859375,7.24840107421875,71.24929002048866,49.26952573242187,14.70034913181679,452.04755779794726,1.4492005859375001,5234.747892024162,0.726317041015625,177.50192597656255,0.724765283203125,144.1302014160156,10.147747265625,0,10.871348583984375,141.47545825195314,32.98108777994791,160.90596354243263,0,13.495057302772672,1070.590986577244,890.2278861014095,59.429266015625,19.589491943359373,322.5605000976563,73.98683608398434,40.618707275390626,64.5785945971201,6.517881591796875,427.9368046957338,4044.9341500725704,95.03033500976562,2809.4188390211407,3840.150027303158,0.726455029296875,0,98.92923146273745,16.650511132812497,72.40139926757814,69.12006679687502,513.6411281583181,72.47697236328125,1219.0638945555681,0.722675927734375,0,13.01612158203125,73.28406545955882,307.1328089843751,5.789456005859375,0.7284681640625,0.724339453125,5.792065966796875,20.261963867187493,665.5422181228937,54.8118777500766,1203.4162209509038,99.19876118164062,870.6011822323068,267.68744785156247,0.7242009765625,209.7302999741499,7.9456483886718745,1136.8332879283473,30.450126192363665,60.11877807617187,47.05837167968749,10.130477001953125,3.626799462890625,0,1.450487939453125,299.84194559149057,1081.4136301757817,2964.322855045573,1567.3703072225408,2795.6466163712075,0,7.9827181640625,1674.1368025769762,0,1289.318934787071,773.7182540431602,101.10446449812346
Ruapehu District,2020-2021,hectares,17.747199658203126,151.39390727539063,0,30.133124658203126,559.8759704406023,21.695790185546873,21.66776557617188,109.8223802734375,562.333437890625,0,99.41765287990196,0,1234.1480325231696,0,1680.2685443930002,10.023688574218749,1117.5857383789062,6.198514208984375,0,2.3322043457031247,93.88419656096814,11.624421240234375,15.954028050321693,6.9622830078125,0,609.3809978027343,3.0883519531249997,32.44681835305607,0.77067392578125,98.23273930664062,1.5425523437500002,4.5442332310814955,11.669035831609989,103.92641798062192,0,7.744561669921875,0,5.440732958984375,316.10754760742196,171.79092436446845,0,42.833008364736514,37.92096381835938,157.57745923081342,194.57132979760263,0,1.554924658203125,74.88245463867186,422.54363771273717,28.63401780292586,748.5044776439946,172.26051601562494,0,3.097375732421875,0,3.114603076171875,0,0,122.25860581054684,24.67335815429687,457.98046338752295,1.549444140625,0,2.320580224609375,22.495047900390624,119.88802392578123,0.771310546875,1.5564968750000001,0,2.3180865234375,4.655161572265625,131.50910146484384,0.778152880859375,166.47338503236054,23.131293310546873,39.308561962890636,14.755619824218751,0,2.329344091796875,0,383.9411366994103,3.8813052734375004,58.98008317057292,10.818097949218751,0,17.537142748161763,0.771163671875,3.084958154296875,25.48511870117187,985.5437881805301,446.2552136676624,480.2440727969899,16.985760205078126,0,0,239.54942707892923,0.778297607421875,51.01071928710937,89.43182375516999,27.07358413085938
Thames-Coromandel District,2020-2021,hectares,0,698.2276825536159,0,1.594514306640625,488.67622729549703,540.7009380792355,7.176447998046874,47.03868747357537,0,0,158.84145849609374,0,422.2936612356388,0,538.8547218750007,0,0,2.395884521484375,0,1.589578564453125,11.148215673828126,17.521268701171874,0.79944609375,0,0,0,2.385996728515625,55.05631430664063,0,3.193566943359375,0,0,0,73.38687001953124,0,93.3684583995864,0,0,101.90039472656255,32.712713232421876,0,28.723896044921876,8.743532910156251,19.12813950693168,252.23646390912225,0,0.795329150390625,0,133.18375883789062,8.76067587890625,23.1147888671875,23.0981501953125,0,0,2.398485595703125,0,0,2.3950160644531246,26.34848203125,0,300.7073315429685,0,2.3868231445312498,0,7.181315087890624,12.72981083984375,0,0,0,0,0,12.7704876953125,0,16.745722509765624,0,0,0,0,0.799464501953125,0,11.948003271484374,0.798764208984375,4.786722998046875,0,0,36.64037407226563,0,0.79552431640625,16.745030859375,0,2.39626474609375,149.9669267578125,0,0,3.1842372070312503,36.75576499023438,0,6.4033052734375,29.450506494140626,0.799492138671875
