ta_name,year_period,unit,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23,cluster_24,cluster_25,cluster_26,cluster_27,cluster_28,cluster_29,cluster_30,cluster_31,cluster_32,cluster_33,cluster_34,cluster_35,cluster_36,cluster_37,cluster_38,cluster_39,cluster_40,cluster_41,cluster_42,cluster_43,cluster_44,cluster_45,cluster_46,cluster_47,cluster_48,cluster_49,cluster_50,cluster_51,cluster_52,cluster_53,cluster_54,cluster_55,cluster_56,cluster_57,cluster_58,cluster_59,cluster_60,cluster_61,cluster_62,cluster_63,cluster_64,cluster_65,cluster_66,cluster_67,cluster_68,cluster_69,cluster_70,cluster_71,cluster_72,cluster_73,cluster_74,cluster_75,cluster_76,cluster_77,cluster_78,cluster_79,cluster_80,cluster_81,cluster_82,cluster_83,cluster_84,cluster_85,cluster_86,cluster_87,cluster_88,cluster_89,cluster_90,cluster_91,cluster_92,cluster_93,cluster_94,cluster_95,cluster_96,cluster_97,cluster_98,cluster_99
Ashburton District,2021-2022,hectares,3651.8364007571226,277.6388939453125,0.719099462890625,113.16712631835937,73.82366674804686,304.0625956054687,445.7367448242187,405.58064497070325,2264.4696028251383,0.72112578125,11.54561083984375,2.8910579589843746,106.76889916992188,0,145.04830180664058,164.29559936523438,2256.6721494123394,256.7336449707031,29.57602055664062,0.72104013671875,70.6597269129136,563.4167952922029,10.10741025390625,77.15691406250001,14.43380869140625,7988.830823423334,90.13327661132811,195.3476862792969,36.75368774414062,288.42646757812497,0,23.070248046875,26.683435595703124,346.55139248046885,1.4415341796874999,13.7189435546875,0.72489296875,15.862450146484376,2235.1491051372927,631.2152022420728,4.3221246582031245,471.98842138671864,164.46865908203128,44.16972534179687,310.5475416622626,5.056455126953125,0,479.9464567689185,1527.195854931641,247.20305683593756,2213.8107229721963,270.3980429055606,0.7196791015625,3.611357275390625,0.72570107421875,20.180858593750003,6.508508251953125,56.3237396484375,454.24656767578125,44.90500547066483,1802.7858617945774,0,4.320314111328125,18.019376513671876,39.696753124999994,596.8449798828127,15.851998486328124,1.44193037109375,0.720311767578125,17.305174755859376,7.210708398437499,1622.2221960811123,35.951437722886034,641.1756542704502,291.0463272954964,3149.9060424086624,21.59481650390625,0,16.610715576171874,0.727303466796875,1534.1691316528797,65.72113642578127,82.27865643631279,16.6408462890625,16.64587416992187,144.78246972617956,15.869386328125,3.6204993652343753,162.35279907226564,2058.1399335527726,5392.98872133636,2715.072495954925,4236.688877001957,0,37.49200209960938,2845.694694234644,0.724733349609375,637.2141928222657,1474.0666177824373,86.41423852539062
Timaru District,2021-2022,hectares,389.1886109313724,142.3610185757506,0,20.789638476562498,141.19292617072608,515.9190789795877,92.53419829101563,84.70364125976562,1865.7496996601174,1.427956787109375,37.28451127929688,3.5754884765625,202.63137057215081,0,433.94406498927697,32.199988720703125,2791.3261542848104,22.226337646484374,24.359597851562498,1.435182861328125,44.48332397460938,1211.3285985437722,3.5738265625,10.7336935546875,1.43277529296875,2477.3697768277025,25.09630322265625,768.1837138440178,15.042197460937501,71.74772841796874,0,5.729288671875,2.158037109375,113.90390184340532,0,19.317733300781253,0.72489296875,0,585.9888429947916,403.71007716969206,1.4292430664062499,1181.3816473422175,45.85537646484375,134.05253986960017,837.4826751522279,0,7.1578755371093745,593.5459027029717,801.4744610351563,67.40204799804687,964.6811592804073,48.731355908203135,3.5842229003906247,6.453327197265625,0,5.015416064453126,6.473320849609374,32.465911474609385,571.4880325331264,8.57770048828125,1415.310332693015,0,0.71566474609375,5.02046787109375,66.61879663085938,184.71858130036003,1.434844140625,0,0,2.8728241210937497,2.1548808105468753,282.0561169100413,8.603170556640626,370.7221049505974,39.416021533203136,591.7886358097809,5.739774462890625,0,2.15533984375,0,404.64135862802556,20.832458007812498,29.41469301757813,15.1368333984375,0.71416240234375,212.48832967581959,4.304872460937499,2.1630133789062502,33.71767573242188,686.7211779296877,2134.295345905522,1405.426863234145,686.2381773925783,2.158447021484375,9.306629248046875,752.6936707008273,0.724733349609375,58.20159721679687,930.4513423648133,17.92033266601562
Mackenzie District,2021-2022,hectares,104.82032241210935,41.76554328412224,0,49.44711240234375,243.24060920706944,525.0435915688189,61.003991259765634,136.92660988932292,1079.1662967070688,0,87.6151128417969,0.72296416015625,340.33387866210956,0,321.6150424804686,0.722259375,1853.1819680032177,46.66470151367187,145.05667504882808,2.8809784667968747,49.77324296683517,1174.9346017578123,0,2.15354111328125,3.5883442871093747,1079.2147541120942,61.68557021484374,407.1151822418811,9.33132802734375,81.733502734375,3.604558349609375,4.31760849609375,32.3308509765625,216.41771284083947,1.443717138671875,7.889639453125,0,0,674.0615346742877,409.0081001953126,0.721928076171875,1259.1128512226176,21.50291240234375,59.58097231445312,872.2973911019841,0,18.65317958984375,225.62562864008885,1418.460089120135,108.27907000517003,1181.922238603899,279.9607884759881,18.674663427734377,17.92796064453125,0,6.45892783203125,20.155759521484374,229.51044111672806,531.112482763672,11.483791064453126,1397.750612678845,0,0,0,66.76009059340534,95.11305593692556,25.869746191406254,0,0.722270068359375,0,1.3426639751838234,134.32621416015624,30.167876416015623,614.4843762247243,54.57956655273437,223.09278160251992,0,0,16.5167857421875,0,272.8458448349418,91.93741240234374,35.946419091796876,13.6493712890625,22.234006347656248,441.36739557253367,0,12.238119775390624,41.64677924804689,589.8874902349494,684.2924096932443,1694.2103236555977,232.7272270996094,0,18.66218662109375,576.7952456870403,0.7156755859375,41.66840971679688,487.4823606933594,27.963123144531252
Waimate District,2021-2022,hectares,304.1498594726563,60.49842270507812,4.9805045898437506,72.69193686523435,193.02602773437502,458.7385863706343,100.35252319335937,88.98600380859376,1551.4407483425246,0,60.45204453125001,2.1318525878906254,369.92937294921916,0,359.01001318359374,5.699828173828125,2054.2141629622392,31.28486748046876,43.49272065429686,7.111814453125,119.09620781249997,548.7567045356541,7.116346728515625,154.42340439453133,0.711223291015625,2208.1243442978325,46.307045019531245,293.52442488166366,9.980595703125,144.93994238281252,0.710886279296875,7.838922167968749,9.9454732421875,96.96169658203124,0,7.832489404296875,0,9.2487806640625,452.1762048877912,293.48996235351564,2.84384931640625,604.309935778952,28.476400781250003,84.66187666015624,425.1336030761718,0.7128734375,2.13917138671875,501.34139974551937,884.0908730608535,68.41797929687499,1754.1424416503905,102.49314135742188,0,0,0,16.504075009191176,6.417248193359375,79.06125708007811,296.8756042480468,27.762295947265628,2036.713417522786,0,0,17.768425341796874,49.79818168945313,192.15074321289063,1.4218189453124999,0,7.8176708984375,3.5578509277343753,2.8393744140625,212.94062358398443,20.63028251953125,612.9358999335556,31.996267041015624,291.20426670553763,1.42683046875,1.42378291015625,7.1277669921875,0,249.84907328488808,11.402009228515627,43.37836313476563,7.12465302734375,4.98280888671875,117.83980462335323,4.991009375,0,62.625738671875006,437.48561517750466,1924.2578275285307,1526.1993343985525,311.66999719707405,0,20.627640478515623,1024.476403995098,13.498494677734376,44.13861953125001,1037.6101405629595,75.37333002929688
Hurunui District,2021-2022,hectares,189.77003105468748,320.04205932617197,0,49.13855043945311,483.86161755476405,791.3042441609225,151.51997689836094,384.0768613281251,1190.263773222082,0,190.4548842570465,1.4707064453125,974.6365682797181,0,1378.132260030255,19.799335058593748,1231.3180536563648,38.85874091796877,145.64272098173254,9.5313439453125,39.24629004710478,3784.1435489253977,13.17992490234375,21.27332978515625,12.439973876953125,2482.239415134995,261.61333502470137,224.39060908203126,21.644079000651043,262.79504970703124,0,13.53023238683364,8.78951015625,514.8591166500078,0.732117236328125,26.377076318359375,0,6.59992861328125,1153.9493950683595,1624.1233296700748,2.199586962890625,4299.50467149931,55.01146391601563,399.48701868910837,2405.293257768267,4.405596240234375,19.7960591796875,331.76648769531255,1031.0864858984376,161.90054492187505,2943.307470487133,142.26270097656246,9.561175878906251,38.60983192976409,1.471185302734375,3.6708505371093745,5.141792041015625,103.98276942765776,798.543392102673,3.65087197265625,3111.8992838867175,0,3.660055224609375,0,42.46170786132812,232.2253480418964,2.198243359375,0,0,1.46513837890625,0,348.66087138556975,9.549951367187502,440.1778676459098,17.588096679687503,937.3894452148439,1.468701513671875,0,47.75599965820312,2.94719853515625,374.6140841796875,67.84529460209865,41.062602148437506,33.04726962890625,10.995225878906249,104.87933134765625,2.9330270507812504,35.33753979492186,197.90250351562509,619.073790185547,1815.659439453125,2744.8864170458023,101.84558900620404,0,10.99364208984375,900.7020048828128,6.588072509765626,63.799528076171875,725.8817542480471,9.527550927734374
Waimakariri District,2021-2022,hectares,332.7919363267844,80.01057534179685,0,11.641868701171875,291.7926484147135,284.44281631950827,91.75217676374845,170.29208793945313,581.679892065717,0,40.7843341796875,0.7045682567401961,220.47197449027274,0,234.96592859375002,15.96735800876991,554.7585263001685,22.55721572265625,157.02573056774662,0,4.36847802734375,550.9105471017157,5.820524951171875,5.81769521484375,3.636272265625,2152.2060563991668,65.12898533720129,18.19128232421875,16.738097802734373,41.163308072916664,0,3.63490302734375,10.1834349609375,333.7821908570772,0,8.730199658203125,0,0.727303466796875,732.3752128368184,696.3759350848267,0,1526.9738692128149,24.012062255859373,83.71948373659619,1537.8239515969665,1.454202880859375,9.455578759765624,107.65672294921872,928.7344156054689,129.47309853515625,971.7588821216299,68.39186655273436,2.181369091796875,13.105328417968751,0,0.727473046875,0,10.282915728592217,648.0145436996398,2.908461376953125,887.1112271298638,0,2.910017919921875,2.1831286132812497,4.36381787109375,175.37684019914215,4.36479541015625,0,0,0,0,172.31427714479926,4.36279189453125,155.4591548033471,11.63553642578125,718.434302152459,0,0,0.726582373046875,0,263.13638637695317,55.26584169921876,16.019904736328122,6.55151103515625,0,100.38828896484377,2.9088746093749998,0,63.71457781192555,399.2802514610141,1297.755123696576,828.3608981083406,276.2869820387178,0,2.3171157678462007,512.4074372187115,0,67.6336800292969,185.14051140759037,2.9078652832031247
Christchurch City,2021-2022,hectares,40.40049711914062,43.03402332203585,0.725467236328125,4.349708251953125,184.8667395111442,559.9290631320848,64.8666115433517,142.07639432253367,22.918474488740813,0,1.444261767578125,0,214.6916559662224,0,198.29371181640616,0,13.768128515625001,9.411137207031251,108.3622288815487,0.724531103515625,2.171288330078125,125.26714477558211,0,2.899826171875,26.78359638671875,98.20799500957412,23.162640478515623,2.889685107421875,56.3681908203125,1.44478583984375,0,0,0,1020.4592834681373,0,9.423236132812498,0,0,131.3760332251455,444.7540603331802,0,2130.4550925365706,3.6218983886718745,43.464007060355414,4135.557846330423,0,9.405365087890624,4.3361609375,510.41600397958825,73.58511827282477,203.73561954044115,18.82908662109375,10.854969677734376,15.896356494140624,0,1.4437064453125,0,10.138235351562502,159.038117522595,0,118.20915146178001,0,4.339617822265625,0,2.1744021484375002,23.90644462890625,0,0,0,0,0,26.76127158203125,25.327502685546875,42.96484820274203,2.164265625,21.678339111328132,0.7240412109375,0.724712060546875,5.7898541015625,0,44.17690629882813,88.31859010340075,1.45139150390625,1.4468716308593752,0,87.66260997338388,0,5.058385986328125,0.722441015625,26.05250698242188,101.08046094611676,111.39823847369027,5.7919515624999995,0,9.412302392578125,47.27709120327819,0,5.0744523925781255,76.0857015625,4.349822460937499
Selwyn District,2021-2022,hectares,1302.0047262480857,162.19273209309893,0.724690771484375,76.05321694335937,163.53420867742796,600.5185389993107,387.09582710248173,385.13988912568936,1534.118902740886,0.724339453125,121.12656962890628,5.829597753906249,232.31255005552993,0,404.6342237792967,56.55186425781251,975.1276861477482,157.25933784179688,385.9525316486673,0,44.91249563610601,621.2495459001608,8.7023017578125,96.3504038574219,31.845100537109374,5090.48397055281,127.64500903320312,79.65436323242187,51.37829838867186,294.61659262695315,0,24.63471689453125,30.474424023437503,2324.2355652464375,1.4491154296875,13.758497900390624,0,10.194553759765624,1338.2044074992334,1887.7855002029717,1.449349609375,1008.9052178994332,67.42460307617189,110.34982387695311,2439.561260279757,2.17676201171875,7.241338671874999,258.4856536803003,1800.559088023514,424.12282622070313,2392.657457548062,224.62573511508117,84.6583155761719,7.965515478515625,3.636539306640625,8.700771728515626,0.72373212890625,49.189570280905336,464.860571142578,20.1474583850337,1838.9799161454505,0,15.180878857421874,5.795546044921875,31.177250683593748,998.6993157226561,3.62272978515625,0,0,23.235435253906246,5.088117041015625,932.9851171084176,48.76742618891697,519.6230724693626,114.67272304630055,1693.8943873121552,26.868112500000002,1.45733828125,18.80804755859375,0.73079091796875,1421.748565793314,233.2074519523591,96.46823148169426,18.89644443359375,8.703548486328126,337.18265133252913,8.70379501953125,4.330754365617341,50.742677832031255,1145.8440051826747,3317.39181682464,2145.4243630905335,1614.1849611816408,0,41.43117273954504,1123.4166712277886,2.9035139160156254,530.0026817871094,770.7211076353784,34.79540234375
Ruapehu District,2021-2022,hectares,21.595169140625003,5.396059912109376,2.3120806640625,30.25878837890625,210.53166238128068,0.7708796875,91.29403182904413,21.674323681640622,241.4180383501838,0.772356640625,47.884678147977944,0,1326.752426384996,0,1403.9150003672644,8.499218896484376,1209.9968056619562,4.64099130859375,0,2.316278662109375,165.43122763671872,13.967041578967525,0,355.3768491136258,0,208.70045201861214,10.060823486328125,11.60440595703125,0,457.90684775199145,4.646878662109375,0,12.3592140625,0,5.422279736328125,2.331808349609375,0,6.20976005859375,613.3293974695542,0,13.157397314453126,5.42325029296875,546.1756656525733,600.5301266029029,2.3124823730468753,11.64436630859375,0,191.33243556161918,79.94308447265628,2.3142443359375,335.00325308938426,28.611067667738975,0,1.550544677734375,19.401618261718745,18.5195392578125,20.18264697265625,11.6140884765625,58.85335380859375,27.784538134765622,496.6746788803998,0,0,0.771740966796875,0.775578857421875,100.48135576171872,3.86068359375,0,0,6.1935354980468755,28.66511127929688,24.026226416015625,13.138649658203125,161.3430002441407,41.036123046875,82.85877578125,91.3692041928998,1.54846630859375,11.622381787109376,0.777901904296875,9.29133409811581,0,3.0874921875,170.82811240234375,3.87108505859375,6.22058056640625,0,36.96461765050553,142.90354804687496,891.3469668962548,549.6195269437422,214.77916875,13.966109403147978,0,0.770242578125,285.88296206054684,2.3230095214843747,19.32008779296875,582.8892252416514,34.772880078125006
Thames-Coromandel District,2021-2022,hectares,0,0,0,3.980705126953125,199.71941231579348,0,23.982264941406253,14.377732519531248,15.944725341796875,0,103.72078158528647,0,375.65721992187486,0,469.3376780325138,0,3.1948912109375,2.393430810546875,0,0,12.762475048828126,32.67090068359374,0,28.70496323242187,26.334976562499996,18.334637451171872,76.58451298828125,0,0,15.942027099609376,0,0,0,0,0,0,0,0,74.18845747070313,19.154980810546874,0,82.76183600107228,29.767701657475488,828.1041605828743,25.526514208984374,0,9.56131318359375,1.596319482421875,98.2183989746094,1.591652294921875,32.73218173828124,9.549919873046877,0,118.4018413727405,0,0,0,2.3903419921875,56.715474720818015,0,191.5061515624999,0,0,0,2.388348291015625,8.773782870519302,0,0,0,0,3.193303759765625,31.118493603515624,0,36.65421225585938,0,3.194425732421875,11.9822388671875,0,0.7983490234375,0,24.679866601562498,0,0,43.8583716796875,0.799335595703125,2.398660498046875,0.79760986328125,43.70242635627297,15.148466015625,0.79986943359375,1.5882939453125,70.22400317382812,0,0,0,19.960766210937503,1.592520947265625,0,47.76969574486824,0
